id,average_rating
6333213,4.187756521460639
493553,1.7405384296017208
25574766,4.0710568565454865
133411,3.045727804286791
64279,0.9067412519823193
613727,3.092485231387834
36260386,4.4035111934633555
12221730,3.342423837853131
29954513,2.4928972648430174
9505358,3.627085005471044
32193050,4.649473553489263
22567177,4.698393549488125
37976541,0.15474181319799385
29983711,3.3339061246812056
449913,0.8109277846154883
16401102,0.3428447922209016
24899667,3.7948791683282406
204123,1.9229079072856532
852922,0.20574227366036812
481446,2.4599530396776697
114179,2.9825987197379904
35961572,0.4018738523528309
210747,4.244947054112559
359810,4.065461383736752
793298,3.9444411973801015
6076459,0.3579415176917111
7736086,1.3555432010865447
101648,4.517199416825834
52775419,3.5100579279378827
17409259,3.0629491554698123
25448813,3.4469977526042532
80616,0.42658285540650875
23221,4.103587542301047
186937,4.225905016303147
43398498,4.58354748212432
20311827,1.7584606077545368
394729,2.5610704861661353
9439989,3.683392651761248
177945,4.443857730014229
129650,0.553570415787415
29996159,1.6361856992565977
32187419,2.255495707657934
9538660,1.9524803152217163
5947,2.8104829894766765
23948120,3.749561058679441
6318426,0.7451921748750323
17829928,2.3035475094053965
4776314,4.198418531483535
16128338,3.5230819244849054
23931668,1.2304088514574574
114550,0.45110638800916036
17412272,3.7852304007169497
35098412,3.5525585523099723
18776164,0.1922591470941848
20262017,2.2160113371857335
364089,3.938446757876097
2573331,1.154883130135194
566850,2.635907141467833
895886,0.24482614186902063
10519,2.4856628027169574
196924,0.8300869474485861
2372,1.6481999556984923
605878,1.4853569902476242
24889275,2.5733030532399543
402,3.00070084715704
6684540,0.09741693763241854
35414,1.7926212672622965
6949634,2.0330639673250084
5280062,4.920856173246836
7011879,4.246013909410059
10637748,3.206018338628907
501909,4.795821496683394
24477484,2.158579492923282
12630405,0.6128374482643995
80113,3.745308341155341
11928859,1.6567637219519753
17331828,3.12365146563467
102440,4.804379439713641
224244,4.740679760771073
13260217,0.45188729466835165
6315602,3.224522240304255
43840632,0.8972321550666795
4035,3.461470921388326
6671719,3.1509367688985748
18589656,1.5951445539343063
459820,1.5168766280224038
8762337,3.0378044744513084
6609769,4.713986198723041
13072125,4.531678723574476
16152916,0.768518394623175
41667,2.057325708335388
29718,2.4562806591944364
5995681,1.6605484901105172
2905549,2.6176492975277696
1527414,4.505408063734056
10346185,3.941999296770258
11100788,4.292652691741656
44547834,2.719432626884568
34317524,2.6626421790977806
272773,2.1449568894810995
167845,2.2117565579442617
352727,3.950089376996258
965170,1.18087617045977
8573409,1.8755638444040246
97380,0.022706861466303407
10567183,1.0947092344401421
14384,2.585354068522725
17396350,1.6904237345547273
179681,2.188493013287483
12106826,1.0490345471011513
34776051,4.873690549701833
19057,0.6031806068720547
13022577,3.472338695787472
20582,2.401232201788459
18384116,0.6007403556612473
349562,3.3083572659072047
929783,0.7844649918299629
12262889,1.3933343839017398
6439991,3.2509054939901025
10441,0.006819516702110673
721003,3.2279692300422456
1298130,3.9083440622146903
338551,1.5052808003606093
7164005,0.6776781479023719
6639763,2.6924963349520468
9296389,2.6662086173430097
3488337,2.9721772664828
422463,0.23083568583120995
12144652,3.574971954314618
9915450,2.3469894205910795
36482829,0.4599070128375288
228064,1.940936431904613
218467,4.004118567769971
560929,3.930085027988307
